item_id,app_id,human_label,title,text,updated
appstore_284882215_14428758899,284882215,1,"All ads, junk and things I don’t want to see anymore.",The title is self explanatory.  I wish I never had gotten into this platform.,2026-08-14T17:30:09-07:00
appstore_284882215_14428740212,284882215,1,Ads,Too many ads!!!!!   It is ridiculous!,2026-08-14T17:23:03-07:00
appstore_284882215_14428731605,284882215,2,Note,I still don’t have the note update 💔,2026-08-14T17:19:49-07:00
appstore_284882215_14428713395,284882215,5,Yung,Reliable,2026-08-14T17:12:54-07:00
appstore_284882215_14428692246,284882215,5,The best app,It connects people all over the world,2026-08-14T17:04:59-07:00
appstore_284882215_14428682603,284882215,3,"Facebook used to be great, not so much anymore…","Facebook used to be great, not so much anymore. Too many ads! And interrupting Reels with ads is a total turn off. I prefer TikTok.",2026-08-14T17:01:19-07:00
appstore_284882215_14428677868,284882215,1,Stupid,It is stupid to get blocked or suspended for stupid little reasons that makes no sense,2026-08-14T16:59:29-07:00
appstore_284882215_14428669442,284882215,5,Buena aplicación,Te deja modificar los video,2026-08-14T16:56:11-07:00
appstore_284882215_14428619037,284882215,1,من تواصل اجتماعي إلى استثمار اجتماعي,الخوارزميات معقده وبنفس الوقت غبية قرارات الانسان لحظية وتحتاج الى عدة عوامل لثبيت القرار لذلك كثرة اعادة الاشياء المعجب بيها شيء غير صحيح الأصح معرفة الاهتمام وتطويره الى عدة جوانب,2026-08-14T16:36:34-07:00
appstore_284882215_14428615670,284882215,2,New scam alert on facebook,"Those so called “ads” of a girl are scam artists and Facebook is letting this happen. You chat with them and they ask if you have WhatsApp or telegram so they can move the conversation to an app to ask you to send money. 
And they catfish other peoples photos, I once saw some celebrities photos being used and I knew one of the photos personally that the scammers were using to catfish 
If you see a pretty girl on these facebook ads, it’s not a girl, it’s a catfish trying to get your personal information",2026-08-14T16:35:17-07:00
appstore_284882215_14428603357,284882215,1,New version update broke Marketplace,"Marketplace will not work properly after the most recent update. I can’t search for listings, I can’t edit my current listings and if I try to do those things the entire Marketplace area crashes the app. Fix please!",2026-08-14T16:30:30-07:00
appstore_284882215_14428601768,284882215,5,Amo Facebook,Mi ap favorita,2026-08-14T16:29:52-07:00
appstore_284882215_14428570810,284882215,2,Getting worse,Most post are just trying to stir up controversy.  It’s fake and slightly stupid.,2026-08-14T16:17:53-07:00
appstore_284882215_14428544471,284882215,5,Good Times,Amazing Product,2026-08-14T16:07:44-07:00
appstore_284882215_14428537498,284882215,5,Excellent Start,"Facebook has the potential to be part of a miracle by bringing the last hope for freedom to prosper. I love its technology, but its potential for good, goes hugely unrealized. 

New Page Tab at Top: 


Every friend should get every post of each other by date and time. If they unfriend, that’s up to them. 

No filtering through number of responses, interaction blah blah which is just inventing anything where someone is needed. Much of this is just job security “sophistication.”

Not all of it but much of iit defeats the preservation of all of our freedoms; but if you actually want open communities, you’ll offer this too.",2026-08-14T16:05:04-07:00
appstore_284882215_14428523619,284882215,4,Unmute my video,"Unmute my video there’s nothing wrong it and I recorded it myself I so have a fair use to it so unmute it now and you shouldn’t mute videos and posts with music because it was given to us by choice from artists and tv shows and movies and what you did was immature and childish and like I said there was nothing wrong it and it didn’t violate anything it just a harmless post showing my caterpillars and there’s nothing wrong with that and there literally shouldn’t be any problems with what I post and we should be able to use music from artists, tv shows and movies in both posts and videos and the artists aren’t going to care if their music gets used and I should be able to post videos of my caterpillars and I’m going to keep sending the same feedback till you jerks unmute my post and remove the mute notification since it isn’t necessary",2026-08-14T15:59:43-07:00
appstore_284882215_14428501072,284882215,1,Queja a facebook,Xk todas mis cuentas tumbas no estoy haciendo nada malo y las cuentas de viejas encueradas las dejas entonces marck donde esta tu doble moral 😡,2026-08-14T15:51:02-07:00
appstore_284882215_14428499646,284882215,5,ดีมาก,ชอบจริงๆ เลยครับ,2026-08-14T15:50:28-07:00
appstore_284882215_14428496868,284882215,5,Facebook love,Facebook is one of my best platform,2026-08-14T15:49:23-07:00
appstore_284882215_14428496539,284882215,1,Scrolling feature,I hate when you are scrolling and you accidentally tap the screen wrong and you lose the post you were trying to open. It just auto scroll super fast back to the top of the thread. Annoying.,2026-08-14T15:49:16-07:00
appstore_284882215_14428481791,284882215,5,Keep up on your community,Excellent tool to use in moderation,2026-08-14T15:43:42-07:00
appstore_284882215_14428479886,284882215,1,Lots of spam in my feet again not sure how to get rid of it.,Lots of spam in my feet again not sure how to get rid of it.,2026-08-14T15:42:58-07:00
appstore_284882215_14428458789,284882215,5,นี่คือคนที่โลกรอคอย,ดี,2026-08-14T15:34:50-07:00
appstore_284882215_14428433036,284882215,4,Opinions,I enjoy the app due to the possibilities within oneself. I think of it as another tool within my personal space or arsenal that can help make me a more active or productive participant in my daily routine and life.,2026-08-14T15:25:02-07:00
appstore_284882215_14428349692,284882215,5,Facebook,Very great,2026-08-14T14:53:23-07:00
appstore_284882215_14428333527,284882215,1,Trash,It’s Facebook what else is there to say,2026-08-14T14:47:12-07:00
appstore_284882215_14428330404,284882215,1,Can’t download,I can’t download this app because it says I need to pay for it?,2026-08-14T14:46:01-07:00
appstore_284882215_14428324998,284882215,1,Thinking of getting off Facebook.,"Facebook has become a hate mongering, terrorist enabling, propaganda machine that is poisoning the very existence of human beings. Profiles with real people should only be allowed. Multiple accounts shouldn’t be allowed. But what do you care reader for you are just serving your overlords like a good little sheep.",2026-08-14T14:43:56-07:00
appstore_284882215_14428280973,284882215,1,Too greedy…,So sick of having to deal with so many ads… as many as 3 ads for one reel or post I’m actually interested in…,2026-08-14T14:27:18-07:00
appstore_284882215_14428280284,284882215,5,Fenomenal,Encantada con esta aplicación me hace estar cerca de mis seres queridos,2026-08-14T14:27:02-07:00
appstore_284882215_14428255978,284882215,5,L,Good,2026-08-14T14:18:03-07:00
appstore_284882215_14428252690,284882215,5,Job well done,Holton concrete delivered a quality product with professionalism. Highly recommend.,2026-08-14T14:16:51-07:00
appstore_284882215_14428250205,284882215,5,My opinion,"It helps me keep connected with my family and friends, knowing what they do every day or sometimes just on vacation",2026-08-14T14:15:56-07:00
appstore_284882215_14428245793,284882215,5,Too Busy,"Wish I had more time, checking back soon.",2026-08-14T14:14:21-07:00
appstore_284882215_14428230928,284882215,2,Disappointed,Unable to advance video on replay,2026-08-14T14:08:51-07:00
appstore_284882215_14428179082,284882215,2,Meta problem,"meta keep suspending my accounts, fix it right neow !",2026-08-14T13:49:40-07:00
appstore_284882215_14428147491,284882215,1,Thank you face book,"I love Facebook you all are amazing and I want to thank you personally for allowing me to spread the word and share the love of reptiles and
 allowing me to also show and teach the world about the love and beauty of ball pythons so from the bottom to the top of my heart thank you all here at face book for helping me share my love for these precious animals",2026-08-14T13:38:09-07:00
appstore_284882215_14428117504,284882215,5,A place to keep in touch,"Facebook is a great place to stay connected with friends, family, and people from different parts of the world. It makes it easy to share, communicate, and keep up with the people and things that matter to us.",2026-08-14T13:27:28-07:00
appstore_284882215_14428108520,284882215,5,I ❤️ FB,I’ve been on Facebook since 2011and here I am. It’s my #1 App. Keeps me connected to all my friends and family. Help me grow small business too.,2026-08-14T13:24:14-07:00
appstore_284882215_14428107407,284882215,4,Facebook is Good,I like Facebook because it tastes like strawberries and chocolate.,2026-08-14T13:23:50-07:00
appstore_284882215_14428089406,284882215,3,Catch scammers !,Facebook isn’t doing enough to catch and block scammers ! Us consumers report these frauds and you do nothing about it !  If they knew they were getting caught… they would stop or slow down or think twice !,2026-08-14T13:17:22-07:00
appstore_284882215_14428082991,284882215,5,Julio,La mejor plataforma del mundo une distintas lenguajes y un medio de comunicación exelente,2026-08-14T13:15:05-07:00
appstore_284882215_14428044158,284882215,5,⭐ Una aplicación que me encanta,": Facebook me permite mantenerme en contacto con mis amigos y seguidores, compartir fotos y videos y disfrutar de contenido interesante. Me gusta mucho usarla y la recomiendo. ⭐⭐⭐⭐⭐",2026-08-14T13:01:23-07:00
appstore_284882215_14428042007,284882215,5,That’s more like what I’m talking about,"You’re gonna have to make a few more improvements here and there, but I wish I could use this video like so make videos and stuff. I don’t know you blocked me. That’s sad.",2026-08-14T13:00:42-07:00
appstore_284882215_14428031513,284882215,5,Great app,"New user, have connected with some many people. This app is amazing",2026-08-14T12:56:56-07:00
appstore_284882215_14427983497,284882215,1,Facebook,"Someone offered my Facebook, no offense, I don’t like it, tech.",2026-08-14T12:40:09-07:00
appstore_284882215_14427980511,284882215,3,Facebook,It’s in need of excitement like if I were to become monetized I would have some exciting content on my page and maybe the community interaction would help with the spread of a lot more engagement and excitement to the fb community,2026-08-14T12:39:06-07:00
appstore_284882215_14427979508,284882215,1,Ads,The ads at the end of reels are really dumb. There have been numerous videos I wanna interact with but the ad stops me before I get a chance to. Over bloating the site with ads honestly has ruined Facebook.,2026-08-14T12:38:44-07:00
appstore_284882215_14427971682,284882215,4,Facebook review,"Way to many ads that I don’t want to see & some explicit stuff 
Wish I could stop. I’d use Facebook more",2026-08-14T12:36:01-07:00
appstore_284882215_14427963376,284882215,5,Business Owner,TsjXCollective,2026-08-14T12:33:03-07:00
appstore_284882215_14427879531,284882215,5,Excelente,Nice,2026-08-14T12:04:15-07:00
appstore_284882215_14427848697,284882215,5,Fantastic,Superb,2026-08-14T11:53:50-07:00
appstore_284882215_14427847118,284882215,5,Lo mejor,De lo mejor,2026-08-14T11:53:18-07:00
appstore_284882215_14427822623,284882215,5,Can be a joy,to be connected🪺,2026-08-14T11:45:09-07:00
appstore_284882215_14427819859,284882215,1,Worst Customer Service,"Most pitiful thing ever. Worst customer service . Who is that bored to be on Facebook. I use it to list on MarketPlace and limited to one post every other day. Someone create a better app . Too bad Craigslist went down hill. This app will eventually with all the spammers stealing accounts and content . Facebook allows these countries to join where the scammers come from , that’s on them !",2026-08-14T11:44:12-07:00
appstore_284882215_14427813618,284882215,5,Convenience for Prayer,"Convenient at all times, clean, ventilated air and a peaceful environment. 
Independently run  as one of the most effective Islamic way of building and running houses of Allah swt. With many more on its way inshallah.",2026-08-14T11:42:08-07:00
appstore_284882215_14427805730,284882215,1,So many scammers,"Why do you allow so many scammers on your marketplace? It’s obvious they’re scammers sometimes, yet you do nothing. Along with the amount of arrogant, ignorant people that can say whatever, but when I respond, my comment gets flagged or I can’t post it. I hate loud mouth dumb people and they’re all over the place! 😂",2026-08-14T11:39:28-07:00
appstore_284882215_14427802433,284882215,2,Missing Truths.,"This was a far better platform when there was fact checking. Tired of all the whining about politics. This used to be a fun respite to interact with newly found old friends. Now it’s just a Grip Trash-can. A place where scammers get information so easily. 

Wish I knew how to steer FB back to the Fun Lane.",2026-08-14T11:38:24-07:00
appstore_284882215_14427789380,284882215,1,Suspensión,Update my account so I can log in,2026-08-14T11:34:04-07:00
appstore_284882215_14427789270,284882215,3,Adds,Too many adds,2026-08-14T11:34:01-07:00
appstore_284882215_14427788565,284882215,5,Creative & Consoling,My Style !!!,2026-08-14T11:33:47-07:00
appstore_284882215_14427770540,284882215,5,Friends Forever,"Knowing that friendships last forever and even cross generational lines is such an amazing experience and blessing!

I love the friendships that I made during my high school years in the GREAT STATE OF ALASKA!!!
❤️",2026-08-14T11:27:43-07:00
appstore_284882215_14427768659,284882215,5,Optional,Good,2026-08-14T11:27:05-07:00
appstore_284882215_14427743867,284882215,1,Ai bs,I HATE THAT THIS IS EVEN IN EXISTENCE! TOO MANY ADS AND TOO MUCH CENSORSHIP!,2026-08-14T11:18:54-07:00
appstore_284882215_14427740159,284882215,1,Where are my friends?,All I get is ads ads ads! I rarely see anything my friends post. Why is that??? Makes me hate FB.,2026-08-14T11:17:40-07:00
appstore_284882215_14427708197,284882215,1,Do not update it,Why let this app update when literally nothing is changing. For years it’s just the same.,2026-08-14T11:07:14-07:00
appstore_284882215_14427691427,284882215,3,Gilich,Story highlights gilich,2026-08-14T11:01:51-07:00
appstore_284882215_14427633357,284882215,5,Good job,Keep up the good work,2026-08-14T10:43:04-07:00
appstore_284882215_14427577893,284882215,3,Facebook commercials,Facebook has gotten to the point or it’s no longer fun. You don’t see your friends post hardly at all. It’s just people trying to sell you something or to get you to follow them girls in bathing suits half naked it’s not what Facebook originally was and it’s starting to suck.,2026-08-14T10:25:18-07:00
appstore_284882215_14427540451,284882215,5,Facebook,Very good app market place is good and I love the app reels are good everything is good about the app.,2026-08-14T10:13:36-07:00
appstore_284882215_14427534705,284882215,5,Nice Using,Appreciating the App,2026-08-14T10:11:49-07:00
appstore_284882215_14427477377,284882215,5,Goodness of God,Im able to keep faith in God because of this,2026-08-14T09:54:09-07:00
appstore_284882215_14427457942,284882215,3,Few posts show,Only a few friends posts show. Have to search to see others.,2026-08-14T09:48:20-07:00
appstore_284882215_14427437925,284882215,2,Left leaning,Facebook lost me in 2020 when they curtailed information concerning Covid.  It’s a little better now but they still try to run our thoughts their direction. X is better now that free speech is allowed.,2026-08-14T09:42:19-07:00
appstore_284882215_14427436540,284882215,2,Block notification,Can we get a simple notification when someone blocks you? Nothing says you’ve been blocked by a person or page. It’s just says you can’t view it but you don’t know if the page or person just closed their account or if you’ve been blocked. You should get a notification that says “blah blah blocked” you so that you’re not spending time trying to figure  what actually happened.,2026-08-14T09:41:54-07:00
appstore_284882215_14427427936,284882215,1,Mute,CAN YOU PLEASE STOP MUTING MY MUSIC,2026-08-14T09:39:14-07:00
appstore_284882215_14427423582,284882215,1,Cannot send photos from my WhatsApp,I can’t send photos to my profile; only from my album but not from WhatsApp. Help me please,2026-08-14T09:37:55-07:00
appstore_284882215_14427352667,284882215,5,Trucking,Good,2026-08-14T09:17:01-07:00
appstore_284882215_14427346047,284882215,1,ياسين,آخر تطبيق,2026-08-14T09:15:05-07:00
appstore_284882215_14427312285,284882215,1,Not good,"Way too many ads I didn’t sign up
To see!",2026-08-14T09:05:13-07:00
appstore_284882215_14427287481,284882215,2,Censorship,In seriously one sided First Amendment violations Facebook permits the use of objectionable language by detractors of a portion of the political spectrum. When an individual responds using the same terminology has usage suspended. In the United States this is clear violation of the First Amendment of the Constitution. This is also an FCC violation and this conduct needs to be stopped.,2026-08-14T08:58:00-07:00
appstore_284882215_14427243110,284882215,1,My review to stop showing me this ad,"Hello it’s Isaac poo poo. I just wanted to tell you can you please stop showing me this ad? I gave you all I can do is stop sending me this ad. This took me a long time to write but when I get older, I will download this. I just is not the age to have this.",2026-08-14T08:45:04-07:00
appstore_284882215_14427241404,284882215,5,Great Platform,As an information provider,2026-08-14T08:44:34-07:00
appstore_284882215_14427231941,284882215,1,Fake reviews,There’s so many fake reviews juicing up the stars,2026-08-14T08:41:54-07:00
appstore_284882215_14427229827,284882215,5,Relationships,"for me, it's all about keeping up with the people from the past.",2026-08-14T08:41:19-07:00
appstore_284882215_14427227713,284882215,1,Ad Farm,"For whatever reason, Facebook has quadrupled their ads recently. You can’t go 15 seconds without getting TWO ads. Half of the ads you get are disgusting AI porn generators. You can’t safely “scroll” anymore.",2026-08-14T08:40:43-07:00
appstore_284882215_14427222801,284882215,3,Too many ads,"We know the algorithm is being manipulated for opinions, etc, but now it’s difficult to even find your actual friends",2026-08-14T08:39:20-07:00
appstore_284882215_14427213612,284882215,5,Fb,✅✅✅✅✅,2026-08-14T08:36:43-07:00
appstore_284882215_14427188298,284882215,5,Rancho Cafe,Manuel,2026-08-14T08:29:35-07:00
appstore_284882215_14427143617,284882215,2,Not as good as it once was,When I signed up it was to keep in touch with family and friends. Now it’s hard to keep up with them because they only a very few come across my feed. Most of it is adds or suggestions and so much garbage and scams and AI  that includes disinformation that just takes up time and energy and potentially money.   If it wasn’t for the few friends and family and weeding through finding some things on marketplace that I can use (again when they aren’t scams) I’d just get rid of it altogether. And if it keeps going downhill I will do just that.,2026-08-14T08:17:10-07:00
appstore_284882215_14427139966,284882215,5,I love my trails.,"I post my trails as i am  traveling or something I would like to be able to remember in later date.
I loved my diary even though it is daily.",2026-08-14T08:16:10-07:00
appstore_284882215_14427108595,284882215,5,De todo,Me encanta encuentro de todo y veo las historias de mis contactos y me recuerdos todos los cumpleaños.,2026-08-14T08:07:26-07:00
appstore_284882215_14427107338,284882215,1,too many ads while watching. videos,"i cant even watch a simple minute video without the ads popping up every second, really annoying.",2026-08-14T08:07:05-07:00
appstore_284882215_14427079385,284882215,1,Glitches,Annoying it stops background audio when scrolling on Facebook. I have audio autoplay turned off and it still cuts out other sound,2026-08-14T07:59:20-07:00
appstore_284882215_14427041258,284882215,3,Good app,I was used this app since 2016 so great i always used this app,2026-08-14T07:48:43-07:00
appstore_284882215_14426984170,284882215,3,Too many ads,Love catching up with my friends on facebook but so many ads are distracting,2026-08-14T07:33:03-07:00
appstore_284882215_14426936020,284882215,3,Too many commercials,"Too many commercials, interrupting the videos I’m about done with Facebook",2026-08-14T07:19:39-07:00
appstore_284882215_14426932799,284882215,2,Facebook - am I right?,It’s kinda gay.,2026-08-14T07:18:45-07:00
appstore_284882215_14426917484,284882215,5,Great,Excellent,2026-08-14T07:14:27-07:00
appstore_284882215_14426909890,284882215,1,I’m so sad,It’s so annoying I’ve got new friends but I can message them,2026-08-14T07:12:18-07:00
appstore_284882215_14426894657,284882215,1,Facebook dating,No one on it is real like 1% talk back to you they rest are ai and that’s just cruel to some of us who are looking for someone to spend our life with,2026-08-14T07:08:04-07:00
appstore_284882215_14426892962,284882215,5,Member since they started,I love it and use it every day. I like how they have all my favorite pictures stored. I love their marketplace. I sell and biy many things on there. App has been great from start.,2026-08-14T07:07:35-07:00
appstore_284882215_14426880560,284882215,5,Awesome,"It is an awesome platform that keeps me connected to the world in general, and specially my loved ones!",2026-08-14T07:04:09-07:00
appstore_284882215_14426873424,284882215,1,"Facebook is ok, Meta as a company is despicable","Meta’s relationship with Newsmax is a propaganda extravaganza that Russia has dreamed of. Mark Zuckerbunns  acts like an entitled little boy who disrespects and disregards his employees and customers. He has some nice products, but his desire to be a modern robber baron taints them.",2026-08-14T07:02:09-07:00
appstore_284882215_14426870441,284882215,3,God’s timing is always perfect,Amazing experience,2026-08-14T07:01:20-07:00
appstore_284882215_14426857755,284882215,1,Facebook,Heil,2026-08-14T06:57:44-07:00
appstore_284882215_14426841582,284882215,5,The best of the BEST 💥,Hands down the best of the best,2026-08-14T06:53:09-07:00
appstore_284882215_14426827690,284882215,1,Gone steadily downhill,"The reels are the biggest jokes. Nonsensical stories that don’t end. As far as the feed, where are all my friends’ posts?",2026-08-14T06:49:14-07:00
appstore_284882215_14426803737,284882215,1,Too political,Too political.,2026-08-14T06:42:29-07:00
appstore_284882215_14426765076,284882215,1,Suppression,"I go more to X, and Truth Social   due to constant suppression to my timeline. You guys always do this when getting close to midterms. You don’t fool anybody.",2026-08-14T06:31:25-07:00
appstore_284882215_14426758117,284882215,5,A+,A+,2026-08-14T06:29:27-07:00
appstore_284882215_14426756178,284882215,5,Njoo kwa YESU upone bure,Njoo kwa YESU upone bure,2026-08-14T06:28:54-07:00
appstore_284882215_14426749547,284882215,1,Fix it,Bug bug bug,2026-08-14T06:27:01-07:00
appstore_284882215_14426737578,284882215,3,Algorithm needs to be changed,"I’m not sure what you are using for an algorithm, but I don’t see what’s happening to my friends and family when they post. Instead, I am getting ads instead of why I signed up for this app. I want to see my friends and family feeds.",2026-08-14T06:23:38-07:00
appstore_284882215_14426710654,284882215,1,No free speech for white males,Egregious discrimination against white men who preach truth. Fakebook puts out posts as bait and when you share them they say you’re a terrorist and restrict your account!,2026-08-14T06:15:48-07:00
appstore_284882215_14426686542,284882215,2,My review,"Facebook does a great job for allowing you to connect with friends however, There’s too much political biased and advertising allowed on this site that could be improved.",2026-08-14T06:08:54-07:00
appstore_284882215_14426646234,284882215,5,no let down,FB. Never disappoints! :),2026-08-14T05:57:02-07:00
appstore_284882215_14426645910,284882215,5,No review.,No thank you.,2026-08-14T05:56:57-07:00
appstore_284882215_14426593408,284882215,1,Banned,"I will not recommend Facebook to anybody or anyone for no amount of money if they offer me a million dollars they are the biggest joke out there , they kick me off for life because someone hacked my account and when I reported it it they didn’t do nothing about it and when I tryed to appeal my case they still banned me with no reason whats so ever .  And now when I try to get on there it says no internet connection please try again and my internet connection is fine all they do is give you a run around like everything else you can’t talk to anyone but a computer. I have been hacked not once but multiple times and even my friends have told Facebook about it along with me and they still have done nothing but kick me off instead for something I didn’t do . Have a good day joke!!",2026-08-14T05:41:08-07:00
appstore_284882215_14426534557,284882215,5,Best,Still the best to go viral,2026-08-14T05:23:12-07:00
appstore_284882215_14426532908,284882215,5,It’s OK,It’s OK to use,2026-08-14T05:22:40-07:00
appstore_284882215_14426530720,284882215,2,Most of us have multiple accounts,"I do not understand why you can’t make that simplistic for us to merge people on here their title is all recipes and yeah, they’re putting provocative pictures on there so that’s disheartening when I turned them in and y’all do nothing about it. It’s disgusting. Nobody signs up for that. We’re looking at recipes not of abuse or sexual contents, but you do not listen to the people TikTok little different.",2026-08-14T05:22:00-07:00
appstore_284882215_14426519878,284882215,1,Psyop vs 4th amendment,Zionist Dystopia!,2026-08-14T05:18:41-07:00
appstore_284882215_14426512070,284882215,5,Owner/ Realtor,"Facebook is great to connect with friends, family, and clients🌸",2026-08-14T05:16:18-07:00
appstore_284882215_14426476021,284882215,1,Literally the worst.,"Constantly refreshes and I lose my place in the feed and the thing I was reading. Reporting fake profiles is useless, but somehow half the real people I know have had to submit ID to prove who they are. Can’t wait until the new MySpace goes live.",2026-08-14T05:05:00-07:00
appstore_284882215_14426469405,284882215,3,All ads,All ads,2026-08-14T05:02:55-07:00
appstore_284882215_14426466886,284882215,2,Too many ads,There are more ads than posts in my feed. Why does it take two days before I see a post from a friend?,2026-08-14T05:02:07-07:00
appstore_284882215_14426465630,284882215,1,Moderation,"Facebook has become the rights guardian!!! They are silencing liberals, Democrats and anyone who opposes Trump and the GOP!!! What happened to the Protections of the First Amendment? Hiding behind community standards is convenient, but exposes Facebook to its bias!",2026-08-14T05:01:42-07:00
appstore_284882215_14426427494,284882215,1,Zukk it,Zukk Zukked a duck,2026-08-14T04:49:30-07:00
appstore_284882215_14426421728,284882215,5,A friend indeed,Keep love and kindness among all cultures and love💥❤️,2026-08-14T04:47:37-07:00
appstore_284882215_14426373669,284882215,2,Zuckerberg,Remember the days when you were an ORDINARY citizen and not a monster,2026-08-14T04:32:00-07:00
appstore_284882215_14426353652,284882215,1,Tài khoản,Tôi dùng một tài khoản  được 6 năm thì tự dưng bị khóa Vĩnh viễn,2026-08-14T04:25:24-07:00
appstore_284882215_14426336833,284882215,1,Too many ads,There are too many ads played while watching reels. Especially if the reel is only 30 seconds there will be two ads embedded in the reel. They’re repetitive ads too. Deleting the app.,2026-08-14T04:19:50-07:00
appstore_284882215_14426326736,284882215,5,5 ⭐⭐⭐⭐⭐,"Excelente experiencia. Muy buen servicio, atención amable y profesional. Todo fue claro, rápido y sencillo. Estoy muy satisfecho y definitivamente lo recomiendo. ¡Muchas gracias!",2026-08-14T04:16:27-07:00
appstore_284882215_14426274092,284882215,5,Đánh giá,I ❤️ facebook,2026-08-14T03:58:21-07:00
appstore_284882215_14426266935,284882215,2,Why my Facebook got disable and suspended,Open them for me mark,2026-08-14T03:55:50-07:00
appstore_284882215_14426177240,284882215,1,It’s not fair,The billionaires are the problem,2026-08-14T03:23:37-07:00
appstore_284882215_14426078119,284882215,5,Good App,Good,2026-08-14T02:46:15-07:00
appstore_284882215_14426001203,284882215,4,Slow customer service,Slow to non-existent customer service when there is a problem.,2026-08-14T02:16:27-07:00
appstore_284882215_14425787025,284882215,1,Freedom of speech,"Disclaimed to be a platform so that people can engage in honest conversations, but you keep violating freedom of speech",2026-08-14T00:49:57-07:00
appstore_284882215_14425785313,284882215,1,vpn မသုံးချင်ပါဘူး,VPNခံသုံးရင်အလုပ်ရူပ်လို့ပါ,2026-08-14T00:49:13-07:00
appstore_284882215_14425761989,284882215,5,Good source of local news and events,"I use the app for local news, community info and shopping.",2026-08-14T00:39:27-07:00
appstore_284882215_14425750212,284882215,3,Online Human Patrol,The platform wants to control human minds ways of thinking and the over use of norms easily makes more intelligent people dismissed,2026-08-14T00:34:31-07:00
appstore_284882215_14425712811,284882215,5,Ads,I’m elated with all the new advertising that pops up. Why I believe there’s more than five times what my friends post.,2026-08-14T00:18:30-07:00
appstore_284882215_14425696042,284882215,1,Trouble shooting fail,Was banned from marketplace even though I followed the community guideline. There is no way to gain access and the dumb FB AI just leads to a dead end. No representative to help. Seriously thinking of deleting this since I have no use for it anymore,2026-08-14T00:11:29-07:00
appstore_284882215_14425666132,284882215,1,D string coders.,Facebook coders literally fail at the most basic tasks. They can’t even forgive out how to get a simple comment notification to link properly. So glad AI will be replacing them within two years.,2026-08-13T23:58:40-07:00
appstore_284882215_14425532475,284882215,1,Biased,"Terrible platform. FB lets violent posts all day long , but if you comment how you feel about it , you get restricted. Hypocrites. They let one group of ppl  post hateful symbols , like black power all day long , but you post a white fist then you’re the hateful one. BS . Just tell me how to deactivate account",2026-08-13T23:00:32-07:00
appstore_284882215_14425489939,284882215,1,Don’t download if you’re a Republican,Unfortunately they play politics on here severely and if you have an opinion that differs from the left you will be banned. Crazy,2026-08-13T22:41:48-07:00
appstore_284882215_14425483082,284882215,1,Facebook,Few of my friends posts show up. I get all these advertisements and videos from people I don’t even know,2026-08-13T22:38:48-07:00
appstore_284882215_14425408273,284882215,5,Paola Orellana😘,Andrea89,2026-08-13T22:06:08-07:00
appstore_284882215_14425403739,284882215,2,Used to be great,They don’t care about the user experience anymore. Can we get Facebook classic please or maybe a subscription option where I pay not to see ads and only my friends feeds?,2026-08-13T22:04:08-07:00
appstore_284882215_14425358120,284882215,1,Trash,Don’t try and roast people or they take your account while they allow racist people on their app….,2026-08-13T21:44:19-07:00
appstore_284882215_14425355158,284882215,5,Business Owner,F’n Love It,2026-08-13T21:43:02-07:00
appstore_284882215_14425337615,284882215,5,Amor Dios,Amor de Dios,2026-08-13T21:35:31-07:00
appstore_284882215_14425326582,284882215,2,So many ads,There are so many ads that I'm considering switching to another app.,2026-08-13T21:30:39-07:00
appstore_284882215_14425300622,284882215,4,Good,Good,2026-08-13T21:19:34-07:00
appstore_284882215_14425283240,284882215,5,Thanks,Appreciate,2026-08-13T21:12:15-07:00
appstore_284882215_14425278373,284882215,5,Experience with this App🥰,It’s a great platform to connect with people and engage.You can learn and grow from different perspectives on this platform.,2026-08-13T21:10:12-07:00
appstore_284882215_14425252732,284882215,5,สนุก,ลงรูปลูกเก็บไว้เยอะอย่าบลอกเฟสนี้นะแอด,2026-08-13T20:59:28-07:00
appstore_284882215_14425239722,284882215,5,"Meta Platforms, Inc.","Meta Platforms, Inc.",2026-08-13T20:54:03-07:00
appstore_284882215_14425238116,284882215,5,C,Súper bueno,2026-08-13T20:53:23-07:00
appstore_284882215_14425212774,284882215,3,Facebook,Facebook App keeps disappearing! turns white until i have to delete it and reinstall it!,2026-08-13T20:43:04-07:00
appstore_284882215_14425204038,284882215,1,NOT ABLE TO SEE SHARES,I ABSOLUTELY HATE HOW YOU CAN NO LONGER SEE SHARES. THAT WAS A BIG PART OF CONNECTING WITH STRANGERS. PLEASE MAKE IT SO WE CAN SEE ALL SHARES AGAIN!! NOT JUST ON OUR OWN POSTS.,2026-08-13T20:39:30-07:00
appstore_284882215_14425186765,284882215,5,Great,Almost 17 years using everyday,2026-08-13T20:32:43-07:00
appstore_284882215_14425175881,284882215,1,No help desk,My first account was hacked. There is no one that you can contact at Meta for help. You have to sign in and submit your request that way. But when your account is suspended and you can’t login. That’s kind of useless.,2026-08-13T20:28:28-07:00
appstore_284882215_14425159796,284882215,2,Sensorship,You know what you do,2026-08-13T20:23:14-07:00
appstore_284882215_14425075368,284882215,1,68yr old novice,Never really got into Facebook.  All I see is deleted posts,2026-08-13T19:50:03-07:00
appstore_284882215_14425062485,284882215,1,Tego gòwna nie da się używać.,Aplikacja tylko pokazuje reklamy.,2026-08-13T19:45:06-07:00
